,proj_id,regis_id,regis_date,cancel_date,proj_name_th,proj_name_en,proj_abbr_name,fund_status,unique_id,permit_us_investment,invest_country_flag,proj_retail_type,proj_term_flag,proj_term_dd,proj_term_mm,proj_term_yy,spec_code,spec_desc,risk_spectrum,risk_spectrum_desc,fund_suitable_desc
47,M0500_2562,MF0398_2562,2019-08-16,-,กองทุนเปิด แอล เอช ตลาดเงิน สำหรับกองทุนสำรองเลี้ยงชีพ,LH MONEY MARKET FUND FOR PVD,LHMMPVD,RG,C0000006646,,4,V,N,,,,MM,กองทุนรวมตลาดเงิน,,,<br>- ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้ /n - ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+?[ให้ใส่วันที่จะได้รับเงิน]?<br>- ผู้ลงทุนที่คาดหวังผลตอบแทนที่ใกล้เคียงเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่ากองทุนรวมตราสารหนี้ทั่วไปได้ <br> - ผู้ลงทุนที่ต้องการสภาพคล่องสูง <br> - ผู้ลงทุนที่ต้องการการลงทุนที่มีความเสี่ยงต่ำ<br>- ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้ /n - ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+?[ให้ใส่วันที่จะได้รับเงิน]?<br>- ผู้ลงทุนที่คาดหวังผลตอบแทนที่ใกล้เคียงเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่ากองทุนรวมตราสารหนี้ทั่วไปได้ <br> - ผู้ลงทุนที่ต้องการสภาพคล่องสูง <br> - ผู้ลงทุนที่ต้องการการลงทุนที่มีความเสี่ยงต่ำ<br>- ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้ /n - ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+?[ให้ใส่วันที่จะได้รับเงิน]?<br>- ผู้ลงทุนที่คาดหวังผลตอบแทนที่ใกล้เคียงเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่ากองทุนรวมตราสารหนี้ทั่วไปได้ <br> - ผู้ลงทุนที่ต้องการสภาพคล่องสูง <br> - ผู้ลงทุนที่ต้องการการลงทุนที่มีความเสี่ยงต่ำ
48,M0503_2561,MF0029_2562,2019-01-30,-,กองทุนเปิด แอล เอช หุ้นปันผล พลัส,LH EQUITY DIVIDEND PLUS FUND,LHEQDPLUS,RG,C0000006646,,3,R,N,,,,,,,,"- ผู้ลงทุนที่สามารถรับความผันผวน ของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br>- ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br>- เหมาะกับผู้ลงทุนที่มีมูลค่าการลงทุนรวมตั้งแต่ 150,000 บาทขึ้นไป และต้องการได้รับสิทธิความคุ้มครองสิทธิประโยชน์ประกันชีวิต และความคุ้มครองด้านประกันสุขภาพ โดยมีแผนความคุ้มครองตามมูลค่าเงินลงทุน ทั้งนี้ สิทธิในการได้รับความคุ้มครองตามกรมธรรม์ต้องเป็นไปตามเงื่อนไขที่บริษัทจัดการกำหนด ผู้ถือหน่วยลงทุนสามารถศึกษารายละเอียดเพิ่มเติมจากเอกสารแนบท้ายหนังสือชี้ชวนส่วนสรุปข้อมูลสำคัญ<br>- ชนิดจ่ายเงินปันผล (LHEQDPLUS-D) เหมาะสำหรับผู้ลงทุนประเภทนิติบุคคล/สถาบัน เปิดโอกาสให้ผู้ลงทุนรับรายได้สม่ำเสมอจากเงินปันผล รวมถึงมีสิทธิได้รับสิทธิพิเศษทางภาษีหากปฏิบัติเป็นไปตามเกณฑ์/เงื่อนไขที่กรมสรรพากรกำหนด<br><div>- ชนิดสะสมมูลค่า (LHEQDPLUS-A) เหมาะสำหรับผู้ลงทุนประเภทบุคคลธรรมดา เปิดโอกาสให้ผู้ลงทุนรับรายได้จากส่วนต่างจากการลงทุน (Capital Gain) และสะสมผลประโยชน์จากการลงทุน (Total Return)<br></div><br><br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป<br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป"
49,M0504_2559,MF0138_2560,2017-03-29,-,กองทุนเปิด แอล เอช ตราสารหนี้ระยะสั้น พลัส,LH Short Term Fixed Income Plus Fund,LHSTPLUS,RG,C0000006646,,4,R,N,,,,SSF,กองทุนรวมเพื่อการออม ,,,<p><span>? ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้</span></p> <p><span>? ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ </span><span>T+1</span></p><br>- ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้ /n - ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+?[ให้ใส่วันที่จะได้รับเงิน]?
50,M0508_2562,MF0397_2562,2019-08-16,-,กองทุนเปิด แอล เอช ตราสารหนี้ สำหรับกองทุนสำรองเลี้ยงชีพ,LH DEBT INSTRUMENT FUND FOR PVD,LHDEBTPVD,RG,C0000006646,,4,V,N,,,,,,,,<br>- ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้ /n - ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+?[ให้ใส่วันที่จะได้รับเงิน]?<br>- ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้ /n - ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+?[ให้ใส่วันที่จะได้รับเงิน]?<br>- ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้ /n - ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+?[ให้ใส่วันที่จะได้รับเงิน]?
51,M0524_2558,MF0584_2558,2015-11-18,-,กองทุนเปิด แอล เอช พร็อพเพอร์ตี้ พลัส I,LH PROPERTY PLUS I FUND,LHPROP-I,RG,C0000006646,,4,R,N,,,,"FF,SE","กองทุนรวมหน่วยลงทุน (Fund of Funds),กองทุนรวมหมวดอุตสาหกรรม",,,<p>? ผู้ลงทุนที่สามารถรับความผันผวนของราคาหลักทรัพย์ที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ </p><p>? ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป</p><p> ? ผู้ลงทุนที่ต้องการกระจายการลงทุน ไปยังหน่วยลงทุนของกองทุนกลุ่ม Property</p><br>- เช่น  Health Care เป็นต้น <br> - ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป <br>- ผู้ลงทุนที่ต้องการกระจายการลงทุนไปยังหุ้นกลุ่ม Health Care<br>- เช่น  Health Care เป็นต้น <br> - ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป <br>- ผู้ลงทุนที่ต้องการกระจายการลงทุนไปยังหุ้นกลุ่ม Health Care
52,M0526_2555,MF0445_2555,2012-07-18,-,กองทุนรวมอสังหาริมทรัพย์และสิทธิการเช่า ควอลิตี้ เฮ้าส์ โฮเทล แอนด์ เรซิเดนซ์,Quality Houses Hotel And Residence Freehold and Leasehold Property Fund,QHHR,RG,C0000006646,,3,R,N,,,,,,,,
53,M0527_2566,MF0386_2566,2023-09-27,-,กองทุนเปิด แอล เอช คอมเพล็กซ์ รีเทิร์น 4 ห้ามขายผู้ลงทุนรายย่อย ,LH COMPLEX RETURN 4 FUND NOT FOR RETAIL INVESTORS ,LHCOMPLEXAI4,RG,C0000006646,,4,B,Y,,,1 ,,,,,
54,M0545_2556,MF0544_2556,2013-09-04,-,กองทุนเปิด แอล เอช ไทย พร็อพเพอร์ตี้,LH THAI PROPERTY FUND,LHTPROP,RG,C0000006646,,3,R,N,,,,"FF,SE","กองทุนรวมหน่วยลงทุน (Fund of Funds),กองทุนรวมหมวดอุตสาหกรรม",,,<p>? ผู้ลงทุนที่สามารถรับความผันผวนของราคาหลักทรัพย์ที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ </p><p>? ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป</p><p> ? ผู้ลงทุนที่ต้องการกระจายการลงทุน ไปยังหน่วยลงทุนของกองทุนกลุ่ม Property</p><br>- เช่น  Health Care เป็นต้น <br> - ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป <br>- ผู้ลงทุนที่ต้องการกระจายการลงทุนไปยังหุ้นกลุ่ม Health Care
55,M0557_2563,MF0178_2564,2021-05-27,-,กองทุนเปิด แอล เอช อิควิตี้ ไชน่า ออพพอร์ทูนิตี้ เพื่อการเลี้ยงชีพ,LH EQUITY CHINA OPPORTUNITY RMF FUND,LHCHINARMF,RG,C0000006646,,1,R,N,,,,"FF,RMF","กองทุนรวมหน่วยลงทุน (Fund of Funds),กองทุนรวมเพื่อการเลี้ยงชีพ",,,"<p>-&nbsp;ผู้ที่สามารถลงทุนในระยะปานกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวจากการลงทุนในตราสารทุนต่างประเทศ
<br></p><p>-&nbsp;ผู้ลงทุนที่สามารถรับความผันผวนจากอัตราแลกเปลี่ยนได้ เนื่องจากกองทุนนี้จะลงทุนในหน่วยลงทุนของกองทุนต่างประเทศด้วยสกุลเงินดอลล่าร์สหรัฐฯ (USD) จึงอาจมีความเสี่ยงจากอัตราแลกเปลี่ยน
<br></p><p>-&nbsp;ผู้ลงทุนที่ต้องการลงทุนแบบผูกพันระยะยาวเพื่อการเลี้ยงชีพหลังเกษียณอายุ และเนื่องจากเป็นกองทุนรวมเพื่อการเลี้ยงชีพผู้ลงทุนจึงควรลงทุนต่อเนื่องเป็นระยะเวลาไม่น้อยกว่า 5 ปีเต็ม จนครบอายุ 55 ปีบริบูรณ์ เพื่อสิทธิประโยชน์ทางภาษี
</p><br><br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป<br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป<br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป"
56,M0562_2565,MF0421_2565,2022-12-21,-,กองทุนเปิด แอล เอช ตลาดเงิน เพื่อการเลี้ยงชีพ,LH MONEY MARKET RMF FUND,LHMMRMF,RG,C0000006646,,4,R,N,,,,"FED,MM,RMF","กองทุนรวมฟีดเดอร์,กองทุนรวมตลาดเงิน,กองทุนรวมเพื่อการเลี้ยงชีพ",,,
57,M0563_2562,MF0501_2562,2019-10-30,-,กองทุนเปิด แอล เอช โกลบอล พร็อพเพอร์ตี้,LH GLOBAL PROPERTY FUND,LHPROPG,RG,C0000006646,,1,R,N,,,,"FED,SE","กองทุนรวมฟีดเดอร์,กองทุนรวมหมวดอุตสาหกรรม",,<br>,"- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหรือมูลค่าหน่วยลงทุนของกองทุนหลักหรือกองทุนต่างประเทศที่กองทุนลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>- &nbsp;ผู้ลงทุนที่สามารถลงทุนในระยะปานกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br>- ผู้ลงทุนที่ต้องการกระจายการลงทุนไปยังหลักทรัพย์ที่เกี่ยวข้องกับอสังหาริมทรัพย์ทั่วโลก
<br>- ผู้ลงทุนที่สามารถรับความผันผวนจากอัตราแลกเปลี่ยนได้ เนื่องจากกองทุนนี้จะลงทุนในหน่วยลงทุนของกองทุนต่างประเทศด้วยสกุลเงินดอลล่าร์สหรัฐฯ (USD) จึงอาจมีความเสี่ยงจากอัตราแลกเปลี่ยน
<br><br>- เช่น  Health Care เป็นต้น <br> - ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป <br>- ผู้ลงทุนที่ต้องการกระจายการลงทุนไปยังหุ้นกลุ่ม Health Care<br>- เช่น  Health Care เป็นต้น <br> - ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป <br>- ผู้ลงทุนที่ต้องการกระจายการลงทุนไปยังหุ้นกลุ่ม Health Care"
58,M0567_2559,MF0587_2559,2016-12-27,-,กองทุนเปิด แอล เอช แอคทีฟ หุ้นระยะยาว,LH Active Long Term Equity Fund,LHACTLTF,RG,C0000006646,,3,R,N,,,,LTF,กองทุนรวมหุ้นระยะยาว,,,<p>? ผู้ลงทุนที่สามารถรับความผันผวน ของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้? ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป? ชนิดจ่ายเงินปันผล (LHACTLTF-D) เหมาะสำหรับผู้ลงทุนประเภทบุคคลธรรมดาเปิดโอกาสให้ผู้ลงทุนรับรายได้จากเงินปันผล</p><p>? ชนิดสะสมมูลค่า (LHACTLTF-A) เหมาะสำหรับผู้ลงทุนประเภทบุคคลธรรมดาเปิดโอกาสให้ผู้ลงทุนรับรายได้จากส่วนต่างจากการลงทุน (Capital Gain)&nbsp;</p><br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป<br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป
59,M0579_2560,MF0500_2560,2017-12-14,-,กองทุนเปิด แอล เอช อินเดีย-E,LH INDIA-E Fund,LHINDIAE,RG,C0000006646,,1,R,N,,,,FF,กองทุนรวมหน่วยลงทุน (Fund of Funds),,,<p>- ผู้ลงทุนที่มุ่งหวังผลตอบแทนจากการลงทุนในหน่วยลงทุนของกองทุนต่างประเทศ และ/หรือกองทุนรวมอีทีเอฟต่างประเทศ ที่มีนโยบายเน้นลงทุนในตราสารทุนที่จดทะเบียนในประเทศอินเดีย และผู้ลงทุนสามารถยอมรับความเสี่ยงจากการลงทุนในต่างประเทศได้  </p><p>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหรือมูลคค่าหน่วยลงทุนของกองทุนหลักหรือกองทุนต่างประเทศที่กองทุนลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้&nbsp;</p><p>- ผู้ที่สามารถลงทุนในระยะปานกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารทุนที่จดทะเบียนในประเทศอินเดีย</p><br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป
60,M0582_2560,MF0476_2560,2017-11-23,-,กองทุนเปิด แอล เอช สแทรทิจี อิควิตี้ หุ้นระยะยาว,LH Strategy Long Term Equity Fund,LHSTGLTF,RG,C0000006646,,3,R,N,,,,LTF,กองทุนรวมหุ้นระยะยาว,,,<p><font>?</font><font> </font><font>ผู้ลงทุนที่สามารถรับความผันผวน</font><font> </font><font>ของราคาหุ้นที่กองทุนรวมไปลงทุน</font><font> </font><font>ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น</font><font> </font><font>หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้</font></p><p><font>? ผู้ที่สามารถลงทุนในระยะปานกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป</font></p><p><span>? กองทุนนี้ชนิดสะสมมูลค่า (</span><span>LHSTGLTF-A)</span><span>เปิดโอกาสให้ผู้ลงทุนได้รับรายได้จากส่วนต่างจากการลงทุน (</span><span>Capital Gain) </span><span>และสะสมผลประโยชน์จากการลงทุน&nbsp; (</span><span>Total return)&nbsp; </span><span>รวมถึงได้รับสิทธิประโยชน์ทางภาษี หากปฏิบัติตามหลักเกณฑ์ วิธีการและเงื่อนไขที่กรมสรรพากรกำหนด และ/หรือกฎหมายที่เกี่ยวข้อง</span></p><p><span>? กองทุนนี้ชนิดจ่ายเงินปันผล (</span><span>LHSTGLTF-D) </span><span>เปิดโอกาสให้ผู้ลงทุนได้รับรายได้จากเงินปันผล (</span><span>Dividend)&nbsp; </span><span>รวมถึงได้รับสิทธิประโยชน์ทางภาษี หากปฏิบัติตามหลักเกณฑ์ วิธีการและเงื่อนไขที่กรมสรรพากรกำหนด และ/หรือกฎหมายที่เกี่ยวข้อง </span></p><p>ทั้งนี้ ผู้ถือหน่วยลงทุนของกองทุนรวมหุ้นระยะยาวจะไม่ได้รับผลประโยชน์ทางภาษีหากไม่ปฏิบัติตามเงื่อนไขการลงทุน และจะต้องคืนสิทธิประโยชน์ทางภาษีที่เคยได้รับภายในกำหนดเวลา และจะต้องชำระเงินเพิ่มและเบี้ยปรับตามประมวลรัษฎากร (ถ้ามี)<br></p><br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป<br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป
61,M0585_2563,MF0017_2564,2021-01-21,-,กองทุนเปิด แอล เอช อินโนเวชั่น,LH INNOVATION FUND,LHINNO,RG,C0000006646,,1,R,N,,,,FF,กองทุนรวมหน่วยลงทุน (Fund of Funds),,,"<ul>
    <li>ผู้ที่สามารถลงทุนในระยะปานกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
    </li>
    <li>ผู้ลงทุนที่สามารถรับความผันผวนจากอัตราแลกเปลี่ยนได้ เนื่องจากกองทุนนี้จะลงทุนในหน่วยลงทุนของกองทุนต่างประเทศด้วยสกุลเงินดอลล่าร์สหรัฐฯ (USD) จึงอาจมีความเสี่ยงจากอัตราแลกเปลี่ยน
</li>
</ul>
<br>
"
62,M0617_2558,MF0344_2559,2016-08-10,-,กองทุนเปิด แอล เอช เจแปน - E,LH JAPAN - E FUND,LHJAPE,RG,C0000006646,,1,R,N,,,,FED,กองทุนรวมฟีดเดอร์,,,
63,M0623_2565,MF0285_2566,2023-07-26,-,กองทุนเปิด แอล เอช แม็คโคร มัลติ แอสเซ็ท ห้ามขายผู้ลงทุนรายย่อย,LH MACRO MULTI ASSET FUND NOT FOR RETAIL INVESTORS   ,LHMCMULTIUI,RG,C0000006646,,1,X,N,,,,FED,กองทุนรวมฟีดเดอร์,,,
